DATE,RU1000TR
2018-11-02,8545.73
2018-11-05,8587.62
2018-11-06,8640.32
2018-11-07,8819.88
2018-11-08,8798.28
2018-11-09,8716.78
2018-11-12,8545.12
2018-11-13,8535.29
2018-11-14,8472.16
2018-11-15,8566.55
2018-11-16,8585.83
2018-11-19,8438.00
2018-11-20,8288.78
2018-11-21,8322.59
2018-11-22,.
2018-11-23,8273.10
2018-11-26,8403.27
2018-11-27,8420.87
2018-11-28,8615.85
2018-11-29,8600.35
2018-11-30,8672.14
2018-12-03,8768.22
2018-12-04,8483.52
2018-12-05,.
2018-12-06,8476.66
2018-12-07,8279.79
2018-12-10,8290.43
2018-12-11,8285.83
2018-12-12,8332.21
2018-12-13,8324.95
2018-12-14,8172.14
2018-12-17,7998.59
2018-12-18,8000.07
2018-12-19,7877.65
2018-12-20,7752.14
2018-12-21,7591.50
2018-12-24,7387.53
2018-12-25,.
2018-12-26,7754.61
2018-12-27,7819.65
2018-12-28,7813.32
2018-12-31,7882.31
2019-01-01,.
2019-01-02,7887.85
2019-01-03,7699.77
2019-01-04,7964.44
2019-01-07,8027.26
2019-01-08,8109.15
2019-01-09,8149.16
2019-01-10,8187.80
2019-01-11,8187.20
2019-01-14,8143.41
2019-01-15,8228.97
2019-01-16,8251.38
2019-01-17,8315.68
2019-01-18,8424.52
2019-01-21,.
2019-01-22,8305.12
2019-01-23,8320.52
2019-01-24,8338.08
2019-01-25,8413.41
2019-01-28,8352.05
2019-01-29,8340.25
2019-01-30,8468.86
2019-01-31,8542.87
2019-02-01,8557.34
2019-02-04,8616.62
2019-02-05,8657.55
2019-02-06,8638.97
2019-02-07,8563.05
2019-02-08,8572.14
2019-02-11,8581.49
2019-02-12,8691.82
2019-02-13,8718.11
2019-02-14,8699.68
2019-02-15,8793.33
2019-02-18,.
2019-02-19,8807.00
2019-02-20,8822.69
2019-02-21,8792.12
2019-02-22,8851.27
2019-02-25,8863.98
2019-02-26,8853.47
2019-02-27,8855.74
2019-02-28,8832.12
2019-03-01,8892.14
2019-03-04,8853.34
2019-03-05,8842.32
2019-03-06,8780.63
2019-03-07,8712.85
2019-03-08,8694.97
2019-03-11,8822.89
2019-03-12,8849.42
2019-03-13,8909.67
2019-03-14,8904.49
2019-03-15,8946.40
2019-03-18,8980.87
2019-03-19,8977.03
2019-03-20,8948.39
2019-03-21,9049.92
2019-03-22,8872.31
2019-03-25,8864.59
2019-03-26,8929.90
2019-03-27,8888.42
2019-03-28,8925.70
2019-03-29,8985.89
2019-04-01,9091.37
2019-04-02,9091.27
2019-04-03,9113.72
2019-04-04,9130.69
2019-04-05,9175.30
2019-04-08,9185.07
2019-04-09,9129.53
2019-04-10,9167.47
2019-04-11,9169.57
2019-04-12,9231.62
2019-04-15,9225.32
2019-04-16,9228.34
2019-04-17,9201.52
2019-04-18,9215.55
2019-04-19,.
2019-04-22,9223.47
2019-04-23,9308.72
2019-04-24,9290.55
2019-04-25,9282.50
2019-04-26,9329.23
2019-04-29,9340.03
2019-04-30,9348.77
2019-05-01,9277.94
2019-05-02,9260.45
2019-05-03,9353.56
