DATE,RU3000TR
20190123,8175.72
20190124,8195.86
20190125,8272.04
20190128,8212.32
20190129,8200.73
20190130,8324.29
20190131,8396.87
20190201,8411.15
20190204,8471.5
20190205,8509.92
20190206,8492.1
20190207,8417.92
20190208,8426.56
20190211,8440.19
20190212,8548.61
20190213,8574.54
20190214,8558.76
20190215,8653.98
20190218,.
20190219,8668.56
20190220,8685.79
20190221,8655.47
20190222,8715.31
20190225,8726.4
20190226,8712.25
20190227,8715.82
20190228,8692.18
20190301,8752.68
20190304,8711.6
20190305,8698.67
20190306,8629.71
20190307,8562.64
20190308,8545.69
20190311,8673.3
20190312,8697.91
20190313,8755.35
20190314,8748.31
20190315,8788.16
20190318,8823.84
20190319,8816.72
20190320,8785.81
20190321,8886.23
20190322,8701.35
20190325,8697.15
20190326,8762.92
20190327,8722.7
20190328,8762.28
20190329,8819.1
20190401,8921.93
20190402,8920.77
20190403,8944.33
20190404,8962.5
20190405,9009.29
20190408,9016.78
20190409,8958.3
20190410,9001.79
20190411,9002.75
20190412,9061.69
20190415,9053.66
20190416,9057.89
20190417,9027.3
20190418,9039.36
20190419,.
20190422,9044.27
20190423,9132.18
20190424,9116.84
20190425,9104.44
20190426,9153.64
20190429,9166.17
20190430,9171.26
20190501,9100.68
20190502,9087.29
20190503,9184.97
20190506,9150.01
